"...1","year","country_isocode","country_name","id","position","name","title","gender","birthyear","deadyear","party","party_english","party_otherlanguage","whogov_partyid","partyfacts_id","core","minister","leader","classification","portfolio_1","prestige_1","portfolio_2","prestige_2","portfolio_3","prestige_3","portfolio_4","prestige_4","m_finance","m_defense","m_agriculture","m_foreignaffairs","handcoded","degree_text","degreetype_text","occupation_text","politician_text","royal","Previously worked in an IFI","previously central banker","source 1","source 2","source 3","degree","degreetype","occupation","politician","tech_edu","tech_ind","non_civil","NA_reason"
137307,2005,"MRT","Mauritania",798,"Min. Of Finance","Mafoud Ould Mohamed Ali",NA,"Male",NA,NA,"prdr","Democratic [and Social] Republican Party for Renewal","Parti RÃ©publicain DÃ©mocratique [et Social] pour le Renouvellement","MRT-prdr",5288,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137334,2006,"MRT","Mauritania",825,"Min. Of Finance","Abdellahi Ould Cheikh Sidiya",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","3. Bio/Chem/Physics","NA","NA","NA","NA","NA","https://en.wikipedia.org/wiki/Sidi_Ould_Cheikh_Abdallahi",NA,NA,8,3,NA,NA,0,NA,NA,"occupation_missing"
137362,2007,"MRT","Mauritania",853,"Min. Of Economy & Finance","Abderrahmane Ould Hamma Vezzaz",NA,"Male",NA,NA,"pndd","National Pact for Development and Democracy","Pacte National pour le DÃ©veloppment et le DÃ©mocratie","MRT-pndd",5896,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","8. Work in NGO or other non-profit organization","NA","NA","NA","Yes","https://jp.reuters.com/article/mauritania-government-idUKL3039830120070430/",NA,NA,NA,NA,8,NA,NA,0,1,"observed"
137394,2008,"MRT","Mauritania",885,"Min. Of Economics & Development","Abderrahmane Ould Hamma Vezzaz",NA,"Male",NA,NA,"pndd","National Pact for Development and Democracy","Pacte National pour le DÃ©veloppment et le DÃ©mocratie","MRT-pndd",5896,1,1,0,"Minister (Full Rank)","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","8. Work in NGO or other non-profit organization","NA","NA","NA","Yes","https://jp.reuters.com/article/mauritania-government-idUKL3039830120070430/",NA,NA,NA,NA,8,NA,NA,0,1,"observed"
137429,2009,"MRT","Mauritania",920,"Min. Of Finance","Sidahmed Ould Raiss",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","NA","NA","NA","NA","https://es.wikipedia.org/wiki/Sid%27Ahmed_Ould_Raiss",NA,NA,8,11,22,NA,0,0,0,"observed"
137458,2010,"MRT","Mauritania",949,"Min. Of Finance","Sidahmed Ould Raiss",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","NA","NA","NA","NA","https://es.wikipedia.org/wiki/Sid%27Ahmed_Ould_Raiss",NA,NA,8,11,22,NA,0,0,0,"observed"
137489,2011,"MRT","Mauritania",980,"Min. Of Finance","Thiam Diombar",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137519,2012,"MRT","Mauritania",1010,"Min. Of Finance","Thiam Diombar",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137549,2013,"MRT","Mauritania",1040,"Min. Of Finance","Thiam Diombar",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137581,2014,"MRT","Mauritania",1072,"Min. Of Finance","Thiam Diombar",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137613,2015,"MRT","Mauritania",1104,"Min. Of Finance","Mokhtar Ould Diay",NA,"Male",1973,"A (2022)","upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Mokhtar_Ould_Djay","https://primature.gov.mr/fr/node/135",NA,8,12,22,1,1,0,0,"observed"
137644,2016,"MRT","Mauritania",1135,"Min. Of Finance","Mokhtar Ould Diay",NA,"Male",1973,"A (2022)","upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Mokhtar_Ould_Djay","https://primature.gov.mr/fr/node/135",NA,8,12,22,1,1,0,0,"observed"
137669,2017,"MRT","Mauritania",1160,"Min. Of Economic Affairs & Finance","Mokhtar Ould Diay",NA,"Male",1973,"A (2022)","upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Mokhtar_Ould_Djay","https://primature.gov.mr/fr/node/135",NA,8,12,22,1,1,0,0,"observed"
137701,2018,"MRT","Mauritania",1192,"Min. Of Economic Affairs & Finance","Mokhtar Ould Diay",NA,"Male",1973,"A (2022)","upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Mokhtar_Ould_Djay","https://primature.gov.mr/fr/node/135",NA,8,12,22,1,1,0,0,"observed"
137730,2019,"MRT","Mauritania",1221,"Min. Of Economic Affairs & Finance","Mokhtar Ould Diay",NA,"Male",1973,"A (2022)","upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Mokhtar_Ould_Djay","https://primature.gov.mr/fr/node/135",NA,8,12,22,1,1,0,0,"observed"
137767,2020,"MRT","Mauritania",1258,"Min. Of Finance","Mohamed Lemine Ould Dhehb",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://ami.mr/en/mohamed-lemine-dhehby",NA,NA,8,12,22,1,1,0,0,"observed"
137798,2021,"MRT","Mauritania",1289,"Min. Of Finance","Mohamed Lemine Ould Dhehb",NA,"Male",NA,NA,"upr","Union for the Republic","Union pour la RÃ©publique","MRT-upr",5819,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://ami.mr/en/mohamed-lemine-dhehby",NA,NA,8,12,22,1,1,0,0,"observed"
156639,1979,"NIC","Nicaragua",179,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
156661,1980,"NIC","Nicaragua",201,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
156701,1981,"NIC","Nicaragua",241,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
156739,1982,"NIC","Nicaragua",279,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
156775,1983,"NIC","Nicaragua",315,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
156812,1984,"NIC","Nicaragua",352,"Min. Of Finance","Joaquin Cuadra Chamorro",NA,"Male",NA,NA,"fsln","Sandinista National Liberation Front","Frente Sandinista de Liberación Nacional","NIC-fsln",769,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://www.laprensani.com/2023/02/12/economia/3105555-estos-son-los-presidentes-del-bcn-en-su-historia-el-actual-representante-del-regimen-es-quien-ha-permanecido-mas-tiempo-en-el-cargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
157411,2013,"NIC","Nicaragua",951,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157431,2014,"NIC","Nicaragua",971,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157451,2015,"NIC","Nicaragua",991,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157471,2016,"NIC","Nicaragua",1011,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157492,2017,"NIC","Nicaragua",1032,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157514,2018,"NIC","Nicaragua",1054,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157536,2019,"NIC","Nicaragua",1076,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157558,2020,"NIC","Nicaragua",1098,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
157580,2021,"NIC","Nicaragua",1120,"Min. Of Finance & Public Credit","Ivan Acosta",NA,"Male",NA,NA,"unknown",NA,NA,"NIC-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20220807211943/https://www.bcn.gob.ni/funcionarios/iv%C3%A1n-adolfo-acosta-montalv%C3%A1n","https://en.wikipedia.org/wiki/Iv%C3%A1n_Acosta#cite_note-centralbank-2",NA,8,11,22,1,0,0,0,"observed"
170246,1979,"PAN","Panama",171,"Min. Of Finance","Ernesto Perez Balladares",NA,"Male",NA,NA,"independent","independent","independent","PAN-independent",2871,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Ernesto_P%C3%A9rez_Balladares",NA,NA,8,12,21,1,1,1,1,"observed"
170261,1980,"PAN","Panama",186,"Min. Of Finance","Ernesto Perez Balladares",NA,"Male",NA,NA,"independent","independent","independent","PAN-independent",2871,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Ernesto_P%C3%A9rez_Balladares",NA,NA,8,12,21,1,1,1,1,"observed"
170276,1981,"PAN","Panama",201,"Min. Of Finance","Rogelio Fibrega Zarak",NA,"Male",NA,NA,"independent","independent","independent","PAN-independent",2871,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
170291,1982,"PAN","Panama",216,"Min. Of Finance & Treasury","Orville Goodin",NA,"Male",NA,NA,"independent","independent","independent","PAN-independent",2871,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://www.metrolibre.com/nacionales/fallece-el-exministro-de-hacienda-y-tesoro-orville-goodin-MAML234679",NA,NA,8,12,22,1,1,0,0,"observed"
170306,1983,"PAN","Panama",231,"Min. Of Finance & Treasury","Orville Goodin",NA,"Male",NA,NA,"independent","independent","independent","PAN-independent",2871,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://www.metrolibre.com/nacionales/fallece-el-exministro-de-hacienda-y-tesoro-orville-goodin-MAML234679",NA,NA,8,12,22,1,1,0,0,"observed"
170321,1984,"PAN","Panama",246,"Min. Of Finance & Treasury","Ricaurte Vasquez Morales",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://www1.villanova.edu/villanova/engineering/newsevents/newsarchives/2022/headlines/Ward-Lecturer.html","Phd was primary pre-politics job",NA,9,12,1,1,1,1,1,"observed"
170337,1985,"PAN","Panama",262,"Min. Of Finance","Arturo Donald Melo Sarasqueta",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","15. CEO/owner large private company (more than 50 employees)","1. No prior political experience","No","No","No","https://www.engormix.com/avicultura/gerenciamiento-industria-avicola/panama-pesar-fallecimiento-don_n26456/",NA,NA,8,12,15,1,1,1,1,"observed"
170353,1986,"PAN","Panama",278,"Min. Of Finance","Hector Ernesto Alexander Hansell",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
170370,1987,"PAN","Panama",295,"Min. Of Finance","Hector Ernesto Alexander Hansell",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
170387,1988,"PAN","Panama",312,"Min. Of Finance","Hector Ernesto Alexander Hansell",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
170404,1989,"PAN","Panama",329,"Min. Of Finance","Hector Ernesto Alexander Hansell",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
170420,1990,"PAN","Panama",345,"Min. Of Finance","Mario Galindo",NA,"Male",NA,NA,"molirena","Nationalist Republican Liberal Movement","Movimiento Liberal Republicano Nacionalista","PAN-molirena",1555,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://docs.pca-cpa.org/2015/12/PCA-annual-report-2004.pdf","https://aplengua.org.pa/mario-galindo-heurtematte/",NA,8,12,1,1,1,1,1,"observed"
170435,1991,"PAN","Panama",360,"Min. Of Finance & Treasury","Mario Galindo",NA,"Male",NA,NA,"molirena","Nationalist Republican Liberal Movement","Movimiento Liberal Republicano Nacionalista","PAN-molirena",1555,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://docs.pca-cpa.org/2015/12/PCA-annual-report-2004.pdf","https://aplengua.org.pa/mario-galindo-heurtematte/",NA,8,12,1,1,1,1,1,"observed"
170452,1992,"PAN","Panama",377,"Min. Of Finance & Treasury","Mario Galindo",NA,"Male",NA,NA,"molirena","Nationalist Republican Liberal Movement","Movimiento Liberal Republicano Nacionalista","PAN-molirena",1555,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://docs.pca-cpa.org/2015/12/PCA-annual-report-2004.pdf","https://aplengua.org.pa/mario-galindo-heurtematte/",NA,8,12,1,1,1,1,1,"observed"
170469,1993,"PAN","Panama",394,"Min. Of Finance & Treasury","Mario Galindo",NA,"Male",NA,NA,"molirena","Nationalist Republican Liberal Movement","Movimiento Liberal Republicano Nacionalista","PAN-molirena",1555,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://docs.pca-cpa.org/2015/12/PCA-annual-report-2004.pdf","https://aplengua.org.pa/mario-galindo-heurtematte/",NA,8,12,1,1,1,1,1,"observed"
170701,2005,"PAN","Panama",626,"Min. Of Economy & Finance","Ricaurte Vasquez Morales",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://www1.villanova.edu/villanova/engineering/newsevents/newsarchives/2022/headlines/Ward-Lecturer.html","Phd was primary pre-politics job",NA,9,12,1,1,1,1,1,"observed"
170720,2006,"PAN","Panama",645,"Min. Of Economy & Finance","Ricaurte Vasquez Morales",NA,"Male",NA,NA,"unknown",NA,NA,"PAN-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://www1.villanova.edu/villanova/engineering/newsevents/newsarchives/2022/headlines/Ward-Lecturer.html","Phd was primary pre-politics job",NA,9,12,1,1,1,1,1,"observed"
